epochs,batch_size,init_lr,lr_red,model_depth,loss,kernel_size,auc
15.0,64.0,1e-05,yes,6.0,bce,"(60, 30, 15)",0.72827843648473
15.0,64.0,1e-05,yes,6.0,wbce,"(20, 10, 5)",0.6197896262849681
15.0,64.0,1e-05,yes,6.0,wbce,"(40, 20, 10)",0.6896782494754947
15.0,64.0,1e-05,yes,6.0,wbce,"(60, 30, 15)",0.6331992465523415
15.0,64.0,1e-05,yes,9.0,bce,"(20, 10, 5)",0.722028485823388
15.0,64.0,1e-05,yes,9.0,bce,"(40, 20, 10)",0.6562084036278721
15.0,64.0,1e-05,yes,9.0,bce,"(60, 30, 15)",0.6677275048437529
15.0,64.0,1e-05,yes,9.0,wbce,"(20, 10, 5)",0.6993083122219796
15.0,64.0,1e-05,yes,9.0,wbce,"(40, 20, 10)",0.6846687955759689
15.0,64.0,1e-05,yes,9.0,wbce,"(60, 30, 15)",0.6536963043014793
15.0,64.0,1e-05,yes,12.0,bce,"(20, 10, 5)",0.6449451357006475
15.0,64.0,1e-05,yes,12.0,bce,"(40, 20, 10)",0.6802202001399089
15.0,64.0,1e-05,yes,12.0,bce,"(60, 30, 15)",0.6713357410709997
15.0,64.0,1e-05,yes,12.0,wbce,"(20, 10, 5)",0.6973441029681512
15.0,64.0,1e-05,yes,12.0,wbce,"(40, 20, 10)",0.6616828284740918
15.0,64.0,1e-05,yes,12.0,wbce,"(60, 30, 15)",0.6772565729898008
15.0,64.0,1e-05,no,6.0,bce,"(20, 10, 5)",0.7048766722607295
15.0,64.0,1e-05,no,6.0,bce,"(40, 20, 10)",0.7682615428652713
15.0,64.0,1e-05,no,6.0,bce,"(60, 30, 15)",0.7935412373756033
15.0,64.0,1e-05,no,6.0,wbce,"(20, 10, 5)",0.6362366921437329
15.0,64.0,1e-05,no,6.0,wbce,"(40, 20, 10)",0.7262728158859416
15.0,64.0,1e-05,no,6.0,wbce,"(60, 30, 15)",0.7895667089530374
15.0,64.0,1e-05,no,9.0,bce,"(20, 10, 5)",0.7126633846914329
15.0,64.0,1e-05,no,9.0,bce,"(40, 20, 10)",0.7735764704125768
15.0,64.0,1e-05,no,9.0,bce,"(60, 30, 15)",0.7812861013241958
15.0,64.0,1e-05,no,9.0,wbce,"(20, 10, 5)",0.6873966590096853
15.0,64.0,1e-05,no,9.0,wbce,"(40, 20, 10)",0.7507692552109096
15.0,64.0,1e-05,no,9.0,wbce,"(60, 30, 15)",0.7730818775363698
15.0,64.0,1e-05,no,12.0,bce,"(20, 10, 5)",0.7671583073027769
15.0,64.0,1e-05,no,12.0,bce,"(40, 20, 10)",0.8122203080863525
15.0,64.0,1e-05,no,12.0,bce,"(60, 30, 15)",0.792901592059242
15.0,64.0,1e-05,no,12.0,wbce,"(20, 10, 5)",0.7353745624299989
15.0,64.0,1e-05,no,12.0,wbce,"(40, 20, 10)",0.7444094582398573
